   6.48000000E-01	   4.21949640E-03	   3.46848521E-04	   5.75706186E-03	   2.86576088E-04
   6.52000000E-01	   4.13353780E-03	   3.39003234E-04	   5.79363993E-03	   2.92948904E-04
   6.56000000E-01	   4.02971478E-03	   3.68776102E-04	   5.75390463E-03	   2.73500345E-04
   6.60000000E-01	   4.10292311E-03	   4.02184911E-04	   5.79508115E-03	   2.64849397E-04
   6.64000000E-01	   4.07300420E-03	   4.16968936E-04	   5.80283956E-03	   2.72732769E-04
   6.68000000E-01	   4.12756055E-03	   3.99327386E-04	   5.87428207E-03	   3.13639132E-04
   6.72000000E-01	   4.20180887E-03	   4.18198706E-04	   5.98544219E-03	   2.74362402E-04
   6.76000000E-01	   4.31782858E-03	   3.97074783E-04	   6.09106683E-03	   2.62355970E-04
   6.80000000E-01	   4.41940405E-03	   3.70917357E-04	   6.07644147E-03	   2.58184158E-04
   6.84000000E-01	   4.48515073E-03	   3.49141445E-04	   6.09093755E-03	   2.60048680E-04
   6.88000000E-01	   4.67760627E-03	   3.04576911E-04	   6.37650828E-03	   2.70486546E-04
   6.92000000E-01	   4.70909388E-03	   3.14568354E-04	   6.53735454E-03	   2.69855227E-04
   6.96000000E-01	   4.66305654E-03	   3.14072460E-04	   6.70845525E-03	   2.82158815E-04
   7.00000000E-01	   4.82377914E-03	   3.28447264E-04	   6.86157032E-03	   2.71711616E-04
   7.04000000E-01	   5.03995073E-03	   3.48111057E-04	   7.04407188E-03	   2.88554126E-04
   7.08000000E-01	   5.30575820E-03	   3.48120825E-04	   7.10758027E-03	   2.81159391E-04
   7.12000000E-01	   5.41544118E-03	   3.51692124E-04	   7.26069220E-03	   3.09338626E-04
   7.16000000E-01	   5.50493925E-03	   3.67214108E-04	   7.45119369E-03	   3.04437798E-04
   7.20000000E-01	   5.66313564E-03	   3.60710076E-04	   7.68335863E-03	   2.92919953E-04
   7.24000000E-01	   5.89909902E-03	   3.59161850E-04	   7.94210040E-03	   2.86376004E-04
   7.28000000E-01	   5.95033378E-03	   3.78922113E-04	   8.06131389E-03	   3.01175841E-04
   7.32000000E-01	   6.18304929E-03	   3.77478553E-04	   8.42693520E-03	   3.07922520E-04
   7.36000000E-01	   6.19589502E-03	   3.71283814E-04	   8.52652949E-03	   3.01522115E-04
   7.40000000E-01	   6.34345191E-03	   3.85261164E-04	   8.59673418E-03	   3.01971213E-04
   7.44000000E-01	   6.58104871E-03	   3.78426342E-04	   8.90638136E-03	   3.05539023E-04
   7.48000000E-01	   6.91548707E-03	   3.79438721E-04	   9.16699061E-03	   3.06820193E-04
   7.52000000E-01	   7.20538363E-03	   3.65500004E-04	   9.39847710E-03	   3.10960181E-04
   7.56000000E-01	   7.43658226E-03	   4.01626678E-04	   9.63773443E-03	   3.12456624E-04
   7.60000000E-01	   7.86031775E-03	   4.28648103E-04	   9.99341332E-03	   3.06638331E-04
   7.64000000E-01	   7.94298498E-03	   4.14363384E-04	   1.01703133E-02	   3.03433920E-04
   7.68000000E-01	   8.14268820E-03	   3.79305469E-04	   1.04055943E-02	   2.98160822E-04
   7.72000000E-01	   8.47312132E-03	   3.79901211E-04	   1.07495919E-02	   2.78599670E-04
   7.76000000E-01	   8.80815536E-03	   3.75280309E-04	   1.10457114E-02	   2.72590373E-04
   7.80000000E-01	   9.15732125E-03	   3.57960404E-04	   1.13992428E-02	   2.63998643E-04
   7.84000000E-01	   9.48363486E-03	   3.80551034E-04	   1.18182119E-02	   2.79745237E-04
   7.88000000E-01	   9.86721695E-03	   3.69144584E-04	   1.21606533E-02	   2.67615524E-04
   7.92000000E-01	   1.01317685E-02	   3.79098918E-04	   1.24631917E-02	   2.68806930E-04
   7.96000000E-01	   1.03205872E-02	   3.84999569E-04	   1.28325406E-02	   2.67353912E-04
   8.00000000E-01	   1.07345332E-02	   4.02019989E-04	   1.32807714E-02	   2.80968876E-04
   8.04000000E-01	   1.09455792E-02	   4.16400075E-04	   1.37233898E-02	   2.90327337E-04
   8.08000000E-01	   1.14866840E-02	   4.32238520E-04	   1.42015377E-02	   3.05291224E-04
   8.12000000E-01	   1.18465361E-02	   4.28870404E-04	   1.47410776E-02	   3.31688174E-04
   8.16000000E-01	   1.21776825E-02	   4.18414533E-04	   1.52308856E-02	   3.05425098E-04
   8.20000000E-01	   1.26847728E-02	   3.94881341E-04	   1.56859573E-02	   3.15496279E-04
   8.24000000E-01	   1.33201917E-02	   3.74717772E-04	   1.61970320E-02	   3.07121474E-04
   8.28000000E-01	   1.40300095E-02	   4.00372258E-04	   1.67071660E-02	   3.05999117E-04
   8.32000000E-01	   1.45884497E-02	   3.90301058E-04	   1.73339126E-02	   2.97075250E-04
   8.36000000E-01	   1.50644421E-02	   3.77584375E-04	   1.79550420E-02	   2.87596659E-04
   8.40000000E-01	   1.55203838E-02	   3.70096815E-04	   1.86239849E-02	   3.08928383E-04
   8.44000000E-01	   1.61813332E-02	   3.87576605E-04	   1.93456743E-02	   3.02725844E-04
   8.48000000E-01	   1.66299717E-02	   3.67972282E-04	   2.01366412E-02	   2.99465275E-04
   8.52000000E-01	   1.73246638E-02	   3.76149666E-04	   2.09807167E-02	   2.98629980E-04
   8.56000000E-01	   1.82432135E-02	   3.72148583E-04	   2.17380654E-02	   2.85438572E-04
   8.60000000E-01	   1.92701816E-02	   3.31462419E-04	   2.26062432E-02	   2.89678575E-04
   8.64000000E-01	   2.00484717E-02	   2.99117375E-04	   2.33606117E-02	   2.86435777E-04
   8.68000000E-01	   2.07829171E-02	   2.79685961E-04	   2.42948101E-02	   2.81203657E-04
   8.72000000E-01	   2.17057616E-02	   3.09808812E-04	   2.53355802E-02	   2.65843296E-04
   8.76000000E-01	   2.25306246E-02	   3.21137367E-04	   2.62020029E-02	   2.60909308E-04
   8.80000000E-01	   2.34967238E-02	   3.41948589E-04	   2.72625444E-02	   2.67926645E-04
   8.84000000E-01	   2.46460611E-02	   3.29394917E-04	   2.84743173E-02	   2.71363225E-04
   8.88000000E-01	   2.55643364E-02	   3.54588144E-04	   2.96423456E-02	   3.08958692E-04
   8.92000000E-01	   2.66166728E-02	   3.36050457E-04	   3.09613780E-02	   2.79129436E-04
   8.96000000E-01	   2.78800775E-02	   3.55747521E-04	   3.23297540E-02	   2.98831799E-04
   9.00000000E-01	   2.91739561E-02	   3.62994165E-04	   3.36206112E-02	   2.97703194E-04
   9.04000000E-01	   3.04622161E-02	   3.74392571E-04	   3.49466880E-02	   2.98116656E-04
   9.08000000E-01	   3.19674900E-02	   4.08918907E-04	   3.64671752E-02	   2.98217184E-04
   9.12000000E-01	   3.34414976E-02	   4.12992298E-04	   3.81206516E-02	   3.03772727E-04
   9.16000000E-01	   3.52180361E-02	   4.17976861E-04	   3.98789373E-02	   3.02030668E-04
   9.20000000E-01	   3.72008602E-02	   4.01531726E-04	   4.16641102E-02	   2.72082455E-04
   9.24000000E-01	   3.90904196E-02	   4.02927436E-04	   4.34136101E-02	   2.55033748E-04
   9.28000000E-01	   4.12949106E-02	   3.82792162E-04	   4.54730437E-02	   2.56488774E-04
   9.32000000E-01	   4.34484154E-02	   3.79513353E-04	   4.76457400E-02	   2.76079948E-04
   9.36000000E-01	   4.59331443E-02	   3.89820025E-04	   5.00537386E-02	   3.05021980E-04
   9.40000000E-01	   4.82360148E-02	   3.79461705E-04	   5.24461799E-02	   2.85968756E-04
   9.44000000E-01	   5.08826831E-02	   3.72036684E-04	   5.50617838E-02	   2.91403770E-04
   9.48000000E-01	   5.37930897E-02	   4.14118337E-04	   5.78260798E-02	   2.67828707E-04
   9.52000000E-01	   5.69197626E-02	   3.99192908E-04	   6.09749930E-02	   2.59309432E-04
   9.56000000E-01	   6.02981592E-02	   4.16694712E-04	   6.43525081E-02	   2.68670712E-04
   9.60000000E-01	   6.40612918E-02	   3.91729369E-04	   6.80543570E-02	   2.76997993E-04
   9.64000000E-01	   6.82315066E-02	   3.76723999E-04	   7.21821026E-02	   2.98257282E-04
   9.68000000E-01	   7.27505947E-02	   3.60271440E-04	   7.65193189E-02	   2.93368572E-04
   9.72000000E-01	   7.76462011E-02	   3.88852841E-04	   8.14710128E-02	   2.73543633E-04
   9.76000000E-01	   8.31658415E-02	   4.00423221E-04	   8.68371418E-02	   2.68067713E-04
   9.80000000E-01	   8.93070556E-02	   4.08752196E-04	   9.28396865E-02	   2.51468685E-04
   9.84000000E-01	   9.61896649E-02	   3.83162143E-04	   9.93947693E-02	   2.54035666E-04
   9.88000000E-01	   1.03967583E-01	   3.87515537E-04	   1.06916657E-01	   2.44897667E-04
   9.92000000E-01	   1.13039560E-01	   3.92458454E-04	   1.15474091E-01	   2.43935351E-04
   9.96000000E-01	   1.23209606E-01	   3.84228473E-04	   1.25329497E-01	   2.51430314E-04
   1.00000000E+00	   1.34901181E-01	   3.42488263E-04	   1.36578805E-01	   2.35160115E-04
